time,message
1/30/2017 22:09,"So Starbucks are going to employ 10,000 refugees worldwide over the next 5 years. Isn't that discrimination against residents of those countries who are unemployed, may have families to provide for and would be willing to work for Starbucks ... even at a few pence per hour over minimum wage? 
Will Starbucks put a sign up stating ""Job Vacancies, Apply Inside ... Only Refugees Considered!"" Can you actually do that? I can see your good intentions but by employing refugees ahead of country folk who have paid their way for years (maybe all of their lives) and are unfortunately out of work is wrong to me? It is discrimination whatever way you look at it. In trying to stand up against Trump it will make you the same as him!"
1/30/2017 22:08,"Thank you for standing up to Trump and supporting the values of America. We are all immigrants unless you are Native people. My ancestors founded this country arriving on all the first boats. Patriotism runs long and deep in my family. I won't support the hate of this administration, and I will purchase an extra drink a day from you to make up the difference in income you may have lost from a Trump supporter. Thank you again!"
1/30/2017 22:08,Thank you starbucks for standing for what is right!!! I'll always be a happy customer.
1/30/2017 22:07,I am boycotting this organization due to your CEO's actions. If he wants only refugee's perhaps he should move to another country! Oh I forgot he is the ultra rich and they will not affect him!! Her just wants to save money on Obamacare then why didn't he protest when it was being passed as a law!!! Shameful and classless.
1/30/2017 22:05,Hire veterans first!!!! I'm DONE with Starbucks.
1/30/2017 22:04,You'd hire refugees over American's??? Maybe they should be your entire customer base as well. I can do without Starbucks.
1/30/2017 22:03,"Instead of refugees, hire veterans and start work programs for underprivileged people and the unemployed.  You have lost my business."
1/30/2017 22:03,"Dear Starbucks; I have avoided you for years in defense of my beloved small coffee shops, but today I'm coming back. Thank you. thankyoustarbucks nomuslimban"
1/30/2017 22:02,Time to boycott Starbucks...let the silent majority final stand together. Hire whoever you want but we will buy wherever we want.  I can do without my daily white chocolate mocha...
1/30/2017 22:01,GO TRUMP.  NO ONE DRINKS YOUR NASTY SKANKY COFFEE
1/30/2017 22:00,Hiring Refugees over American Citizens..... how Patriotic Starbucks is!!! NEVER AGAIN!!
1/30/2017 22:00,"so Starbucks erases posts huh when someone wants something clarified about their anti American policy.. their ceo said they are hiring 10k refugees, hmm where is the help with the inner city unemployment problem and the vets who need jobs this will probably be takin down cause they are anti American and just out for your dollars they care not about this country so Boycott Starbucks till they change their policies"
1/30/2017 21:59,"There are some miserable people complaining on this page. Jeez, don't buy Starbucks if it outrages you that some refugees (not all of them in the US!) are going to be hired. In the meantime, thanks, Starbucks. Most of us appreciate what you're doing."
1/30/2017 21:59,"I used to work for Starbucks and meet and talked with Howard on many occasions. Although I understand his compassion for helping refugees, I have to completely disagree with his position on hiring refugees in other countries. If he wants to help that is great but why not send bottled water and food to help them now. Helping now with aid would impact so many more people than hiring 10000 in 5 years. The ones that are hired now would be impacted but what good will hiring some in 4 years. If it is so crucial to help now by making a bold statement that will take 5 years to help it is only for political reasons not because you truly want to help. I am very disappointed in your level of help just to go against our President just to try to speak to who you think are your customers and try to keep then happy. We deplorables are your customers and employees as well. How about getting behind a national Starbucks volunteer day and donate $$ per hour served in various ways like assisting veterans. Take care of our own.  AMERICA'S FIRST!!!!"
1/30/2017 21:59,Cancelled my card today
1/30/2017 21:59,"Thank you for standing up for human rights, Starbucks! I support you and will be a much more frequent customer."
1/30/2017 21:59,Thank you for supporting immigrants and the LGBT community.
1/30/2017 21:58,"Thank you Starbucks, for your commitment to hiring both refugees and veterans. Now we're even bigger fans than we already were! I've shared your announcement about hiring refugees with more than 16,000 like-minded Georgians, many of whom are excited to stop by a Starbucks this week to thank you."
1/30/2017 21:57,Thank you Starbucks!  I don't usually buy coffee out but I will make a point to patronize you now!
1/30/2017 21:57,"I heard on the news today that Starbucks plans to hire 10,000 refugees in 75 Countries. If there are 10,000 jobs available in your company over the next 5 years why not focus on the homeless already in those countries?"
1/30/2017 21:56,The January tumbler was an awesome way to pass this dreary month. Such a great deal too.  One suggestion would be to change the design of the tumbler cap. I had a problem where the liquid would come out drips at time then suddenly without warning it would gush out. At times burning my tongue and lips. I chose to transfer the coffee to another mug. Worked for me Ì†æÌ¥ó‚òïÔ∏è
1/30/2017 21:55,Thank you Starbucks for supporting all people!! Jesus would be proud! Ì†ΩÌ±ç
1/30/2017 21:55,Thank you Starbucks.  Your decision to hire thousands of refugees as a response to Trumps order has made my decision to never EVER patronize a Starbucks easy to make.  How about hiring citizens of whatever country you are operating in first.
1/30/2017 21:54,Thank you for standing up for human rights.
1/30/2017 21:54,Thank you Starbucks. I'll continued buying and enjoying your coffee.
1/30/2017 21:53,"Sorry Starbucks, you just lost a longstanding customer! boycottstarbucks"
1/30/2017 21:52,"10,000 refugees being hired by Starbucks over next 5 years................seriously"
1/30/2017 21:52,What about hiring our veterans instead? It is a real shame you think you need to be involved in politics.
1/30/2017 21:52,"I'm not a big fan of Starbucks coffee....however, I just read the following article about a committment to hire refugees.  I will make it a point to stop in from time to time and purchase Starbucks coffee and tea!"
1/30/2017 21:50,"Good for you. Hiring 10,000 refugees. And leaving 10,000 Americans who would love to work for you out of a job. The inner cities are desperate for jobs. How does someone take an order when they don't speak English? Do you think they will be happy cleaning restrooms? Your heart may be filled with compassion for these people but how about hiring 10,000 Americans too."
1/30/2017 21:49,"Thank you, Starbucks, for once again taking a stand against hatred and racism and being such a great humanitarian.  You're the best!!!"
1/30/2017 21:49,"Thank you for: 
1. Committing to hire refugees. 
2. Paying for college for your employees. 
3. Offering benefits and stock options to your employees. 
4. Hiring veterans. 
5. Supporting coffee growers worldwide. 
6. Serving real food. 
7. Keeping guns out of your stores. 
8. Respecting all faiths and creeds. 
9. Playing great music. 
10. Serving delicious strong coffee. 
<3 Feel free to share."
1/30/2017 21:48,"I want to say how much I appreciate the public statements from the very top of Starbucks Corporate office that affirms their commitment to good public policy, including a promise to hire immigrants and continue with their respected employees. Thanks, Starbucks- this is an unsolicited, but enthusiastic thumbs-up."
